numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	cdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_transacciones	mautoservicio	ctarjeta_visa	ctarjeta_visa_transacciones	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_transacciones	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mttarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_transacciones	thomebanking	chomebanking_transacciones	ccajas_transacciones	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	pos	cluster2
122291031	202010	1	0	0	32	59	49.54	2346.59	0.99	33.58	7.81	6	1	1	0	-1192.17	2	491.7	0	0	1	-3374.82	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	531.11	0	0	0	0	0	0	0	0	2	0.99	0	0	0	0	0	2	40468.5	2	4105.5	4	35190	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	4	35190	0	0	25	0	1	0	0	63342	-1337		0	0	0			70380			3	0			1607				0	0	0	88678.8	-1702		0	0	0			98532			3	0			1607				0	BAJA+2	1	1
122329542	202012	1	0	0	50	94	-52.91	-326.8	0	-45.21	0.1	6	1	1	0	0	2	6.32	0	6.9	1	13.29	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	101347.2	-576		0	0	0			112608			1	0			2713				0	0	0	126684	-1672		0	0	0			140760			1	0			2748				0	BAJA+2	1	5
122342994	202102	1	0	0	66	77	1968.75	2964.93	1910.78	-3.1	52.52	8	1	1	0	0	2	4103.31	0	0	1	1926.37	2	0	0	1	2	3439.31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	623.17	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	6	1910.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	709430.4	-336		0	0	0			788256			-3	0			1517				0	0	0	253368	-1066		2976.05	3490.9	0	3439.31	0	281520	0	0	-3	0	-612.13	0	2243	3439.31	2	0	187.68	BAJA+2	1	3
122357571	202104	1	0	0	47	120	1543.65	15666.95	0	1311.54	4.45	6	1	1	0	0	2	66.36	0	0	1	69.73	1	0	0	1	1	2394.82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8680.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	6	0	1	0	0	126684	-1460		0	0	0			140760			2	0			3670				0	0	0	126684	-1583		3642.88	4273.09	0	0	0	140760	0	0	2	0	-8671.03	0	3173	0	0	0	2111.4	BAJA+2	1	3
122363592	202102	1	0	0	59	117	-768.19	-4153.46	307.07	-1069.87	153.18	7	1	1	0	0	2	82.91	0	0	1	82.91	1	0	0	1	0	0	1	20	29218.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15580.13	0	0	0	0	0	0	0	0	0	0	0	0	2	307.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	48	0	0	0	0	0	0	0	0	0	38	0	0	0	0	177357.6	-425		29490.35	29490.35	0	22248.63	0	197064	0	0	-3	0	-27096.3	0	3609	22248.63	15	0	2252.16	0	0	177357.6	-1797		0.04	0.04	0			197064			-3	0			419				0	BAJA+2	1	1
122367717	202103	1	0	0	32	82	1317.71	49969.02	681.13	-3528.91	4071.6	7	1	1	0	0	2	268377.26	0	106.82	1	54817.07	1	6	12049.03	1	30	36685.51	1	0	0	0	0	0	0	0	0	1	351900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8790.03	0	0	0	0	3	4039.95	1	163.63	0	0	0	0	0	0	10	681.13	0	0	0	0	0	0	0	2	2897.89	2	17595	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	1	5865	1	11730	173	0	1	0	0	126684	-1490		0	0	0			140760			1	0			1434				0	0	0	126684	-973		31537.74	36885.87	107.89	30854.63	1.16	140760	0	0	1	0	-43144.08	1	2313	30854.63	26	0	2052.75	BAJA+2	1	7
122404669	202105	1	0	0	53	73	1841.86	19002.33	1592.2	212.56	0.28	5	1	1	0	-2969.43	2	0	0	0	1	-1466.17	2	0	0	0	0	0	0	0	0	3	19276.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	1	6451.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	1																																													BAJA+2	1	2
122410246	202103	1	0	0	41	116	450.45	-1369.03	964.31	-1562.72	1124.65	7	1	1	0	0	2	78076.94	0	0	1	45843.62	2	15	96437.94	1	8	13797.36	1	1	617.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	105843.3	0	0	5	23468.94	1	5826.29	0	0	0	0	7	9370.19	0	0	0	0	0	0	0	0	10	964.31	0	0	0	0	0	3	129166.06	7	73347.69	0	0	0	0	0	0	0	0	0	0	1	7	1	116	0	0	0	0	0	0	0	0	0	134	1	1	0	0	202694.4	-578		625.18	625.18	0	0	0	225216	0	0	1	0	-625.18	0	3458	0	0	0	304.98	0	0	202694.4	-943		12093.02	14185.11	0	7113.25	0	225216	0	0	1	0	-16311.37	0	3458	7113.25	2	0	2404.65	BAJA+2	1	7
122416661	202102	1	0	0	57	113	2789.65	30976.94	446.66	1874.72	122.71	8	1	1	0	-1345.39	3	23.49	0	23.17	1	124.38	2	0	0	1	9	5050.32	1	5	4711.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1270.44	1	1066.31	0	0	0	0	0	0	0	0	0	0	0	0	6	446.66	0	0	0	0	0	4	41055	0	0	4	31905.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31905.6	0	0	64	0	1	0	0	50673.6	-1735		42061.66	42061.66	0	2033.77	0	56304	0	0	-3	0	-4680.27	0	3443	2033.77	3	0	4762.38	0	0	63342	-1340		30602.15	35896.32	0	2585.37	0	70380	0	0	-3	0	-4351.83	0	1959	2585.37	3	0	4469.13	BAJA+2	1	3
122416789	202007	1	0	1	33	15	2040.5	16793.81	313.35	-243.88	1716.3	6	1	1	0	0	2	94522.52	0	64424.11	1	394449.66	1	7	8226.95	1	5	26496.42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2294.01	2	9108.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	313.35	1	0	0	1	234.6	4	504741.9	10	274291.38	0	0	0	0	0	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	75	1	14	0	0	63342	-668		0	0	0			70380			2	0			432				0	0	0	63342	-1764		24693.12	18797.95	10167.07	26488.69	140.7	70380	0	0	2	0	-23780.54	140.7	432	26488.69	5	0	3999.93	BAJA+2	1	7
122451935	202103	0	0	0	34	19	2461.63	7859.38	2249.08	181.2	0	7	1	1	0	-7732.15	2	0	0	0	1	-10680.81	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	2	2249.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177357.6	-1278		0	0	0			197064			1	0			563				0	0	0	177357.6	-1643		0	0	0			197064			1	0			563				0	BAJA+2	1	6
122488965	202105	0	0	0	34	22	1698.82	9499.12	1592.2	90.89	0	6	1	1	0	-4711.14	2	0	0	0	1	-6647.34	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	38005.2	-1187		0	0	0			42228			5	0			662				0	0	0	63342	-1552		0	0	0			70380			5	0			662				0	BAJA+2	1	6
122520933	202006	0	0	0	68	88	0	0	0	0	0	8	1	1	0	49579.85	2	69094.21	0	16005.6	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6484.81	2	2744.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	234.6	7	323494.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	253368	-638		2767.5	2767.5	0	2744.93	0	281520	0	0	-1	0	-2747.68	0	2666	2744.93	2	0	129.03	0	0	253368	-1369		5533.93	6491.29	0	6484.81	0	281520	0	0	-1	0	-5654.3	0	2666	6484.81	2	0	258.06	BAJA+2	1	3
122535649	202008	1	0	1	34	92	851.44	7365.87	964.85	-759.81	663.13	6	1	1	0	-1151.29	2	15908.47	0	102732.1	1	105380.36	1	9	11292.76	1	28	61675.46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37130.27	0	0	0	0	4	5564.46	0	0	0	0	10	12398.82	0	0	0	0	0	0	0	0	11	964.85	1	0	0	1	234.6	5	66981.23	3	80456.07	1	17595	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0	0	1	17595	0	0	144	1	73	0	0	126684	-241		0	0	0			140760			5	0			1971				0	0	0	126684	-1247		52550.85	58173.75	3468.39	51089.31	38.69	140760	0	0	5	0	-25704.55	0	2772	51089.31	24	0	2686.17	BAJA+2	1	7
122541521	202102	1	0	0	29	49	52.55	1521.27	25.73	-102.45	125.31	6	1	1	0	0	2	10573.07	0	0	1	6250.49	1	5	7202.33	1	0	0	1	1	1876.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	706.84	0	0	0	0	0	0	0	0	4	25.73	0	0	0	0	0	2	41055	1	2346	3	23108.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	23108.1	0	0	55	0	1	0	0	354715.2	-1613		1899.32	1899.32	0	0	0	394128	0	0	-3	0	-1899.32	0	243	0	0	0	199.41	0	0	354715.2	-1825		0	0	0			394128			-3	0			1516				0	BAJA+2	1	1
122546841	202008	1	0	0	46	93	1215.04	13242.24	1080.62	114.38	0.21	7	1	1	0	-1185.87	2	0	0	0	1	-2609.2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1202.07	4	1080.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	44339.4	-1368		0	0	0			49266			5	0			2651				0	0	0	88678.8	-1733		216.96	254.49	0	0	0	98532	0	0	5	0	-476.05	0	2651	0	0	0	246.33	BAJA+2	1	3
122550374	202102	1	0	0	51	8	-32.87	579.23	-42.39	0	8.11	7	1	1	0	0	2	627.97	0	0	1	1577.36	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-42.39	0	0	0	0	0	1	1563.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	253368	-1613		0	0	0			281520			-3	0			228				0	0	0	253368	-1978		0	0	0			281520			-3	0			228				0	BAJA+2	1	1
122590070	202010	1	0	0	49	112	1125.5	40924.79	3863.39	-2917.6	583.51	8	1	1	0	-172	2	1289.61	0	33203.26	1	-1768.21	1	0	0	1	9	19775.68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5209.64	0	0	0	0	0	0	0	0	0	0	0	0	1	2626.15	6	3863.39	0	0	0	0	0	0	0	1	1642.2	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	27	0	1	0	0	443248.31	-1429		0	0	0			492569.56			3	0			410				0	0	0	443248.31	-637		17111.96	20072.32	0	7371.67	0	492569.56	0	0	3	0	-15802.6	0	3383	7371.67	4	0	2275.62	BAJA+2	1	7
122593149	202009	1	0	1	32	114	100.42	1970.69	0	79.5	6.11	7	1	1	0	1.33	2	412.47	0	1191.96	1	1054.12	1	0	0	1	3	617.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16539.3	1	2932.5	1	11730	0	0	0	0	0	0	0	0	0	0	1	23	1	0	0	1	0	1	11730	0	0	19	1	26	0	0	202694.4	-1338		0	0	0			225216			0	0			1598				0	0	0	202694.4	-607		589.08	602.45	88.53	81.66	1.06	225216	0	0	0	0	-690.21	1.16	3422	81.66	3	0	117.3	BAJA+2	1	3
122595607	202011	1	0	0	33	116	1751.39	3576.89	1732.63	14.3	1.69	6	1	1	0	-886.26	2	0	0	0	1	-2357.01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1146.31	1	293.25	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	4	1732.63	0	0	0	0	0	2	4000.27	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	7	0	0	0	0	0	0	0	0	0	20	0	1	0	9	253368	-941		0	0	0			281520			12	0			3080				0	0	9	253368	-941		250	293.25	0	293.25	0	281520	0	0	12	293.25	-293.25	0	3080	293.25	1	0	11.73	BAJA+2	1	3
122602417	202104	0	0	0	40	116	3.35	-74895.21	0	0	2.86	4	1	1	0	0	2	225.62	0	0	0	225.62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	2
122621485	202009	1	0	1	66	114	1952.13	25852.19	1837.92	95.29	2.07	6	1	1	0	-349.29	2	138.84	0	595.09	1	17.1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	103.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	6	1837.92	0	0	0	0	0	1	7624.5	0	0	1	13841.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	13841.4	0	0	38	1	3																							0	0	63342	-2160		0	0	0	0	0	70380	0	0	0	0	-11.96	0	3353	0	0	0	0	BAJA+2	1	1
122637641	202104	1	0	2	32	121	3698.56	72616.72	1592.2	1775.01	20.69	4	1	1	0	-3941.94	2	27.82	0	0	1	-4519.54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	1	5727.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1																																													BAJA+2	1	4
122672323	202007	1	0	1	27	53	1570.98	28500.32	1232.48	287.45	1.13	7	1	1	0	-3512.81	2	52.66	0	0.84	1	-1661.49	1	0	0	1	4	5849.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.77	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	6	1232.48	0	0	0	0	0	2	10557	1	0.03	0	0	0	0	0	0	0	0	0	0	1	3	1	89	0	0	0	0	0	0	0	0	0	22	0	0	0	0	88678.8	-1733		0	0	0			98532			2	0			1200				0	0	0	88678.8	-2098		5128.01	6015.15	0	24.78	3.97	98532	0	0	2	0	-3199.83	0	1200	24.78	3	0	727.26	BAJA+2	1	3
122672639	202011	1	0	0	45	116	1445.19	3916.09	1302.78	-33.59	155	8	1	1	0	-196.64	2	5505.02	0	5.72	1	6153.19	1	1	1290.3	1	0	0	1	0	0	0	0	0	0	0	0	3	326680.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	8	1302.78	0	0	0	0	0	4	61848.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	62	0	0	0	0	0	0	0	0	0	41	0	0	0	0	101347.2	-1672		0	0	0			112608			5	0			3456				0	0	0	63342	-2037		0	0	0			70380			5	0			3456				0	BAJA+2	1	1
122706975	202010	1	0	0	43	115	2110.42	-173.7	1547.83	479.62	0	5	1	1	0	-12003.63	2	0	0	0	0	-14042.73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1724.6	2	1547.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	4
122708446	202101	1	0	0	39	117	1602.81	19759.43	1585.22	12.73	2.26	8	1	1	0	-531.28	2	170.56	0	0	1	-3182.99	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	391.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	6	1585.22	0	0	0	0	0	1	1607.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66	0	0	0	0	0	0	0	0	0	24	0	0																							0	0	38005.2	-1945		0	0	0			42228			11	0			3559				0	BAJA+2	1	1
122748181	202104	1	0	0	31	121	25099.49	158051.39	2089.57	19421.57	194.73	5	1	1	0	-28941.78	2	0	0	0	1	-31981.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2328.21	2	2089.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																													BAJA+2	1	4
122750717	202012	1	0	0	28	75	2571.87	29481.17	1348.76	0	1042.72	7	1	1	0	0	2	64814.25	0	19740.41	1	35656.7	2	18	55402.63	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	18859.7	0	0	0	0	0	0	0	0	8	1348.76	0	0	0	0	0	1	46616.02	3	2111.4	4	17595	0	0	0	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	4	17595	89	0	1	0	0	126684	-1491		0	0	0			140760			1	0			351				0	0	0	126684	-2006		0	0	0			140760			1	0			1283				0	BAJA+2	1	1
122756590	202105	1	0	0	43	97	2324.54	19940.53	2454.6	-646.81	535.93	7	1	1	0	0	2	20025.33	0	11.1	1	11438.93	1	0	0	1	11	19990.8	1	3	8476.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2275.23	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	6	2454.6	0	0	0	0	0	0	0	0	0	3	9970.5	0	0	0	0	0	0	0	0	0	0	1	100	0	0	0	0	0	3	9970.5	0	0	70	1	0	0	0	177357.6	-60		8577.46	8577.46	0	8476.06	0	197064	0	0	5	0	-2768.28	0	2133	8476.06	3	0	434.01	0	0	177357.6	-851		17436.49	20453	0	19990.8	0	197064	0	0	5	0	-29015.32	0	2455	19990.8	11	0	1255.11	BAJA+2	1	7
122763775	202011	0	0	0	34	116	2363.05	17663.62	1730.53	539.23	0	5	1	1	0	-19927.82	2	0	0	0	1	-22362.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	4
122771108	202011	1	0	0	40	116	1398.12	4476.86	2230.55	-700.65	-9.01	11	1	1	0	-244.51	2	19744.58	0	14156.35	1	12267.63	1	13	13174.99	1	18	19902.46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	2420.68	5	5152.59	0	0	0	0	20	14177.06	0	0	2	598.23	0	0	1	1928.17	19	2230.55	0	0	0	0	0	2	156057.91	4	119936.64	3	58650	0	0	0	0	0	0	0	0	0	0	1	54	0	0	0	0	0	3	58650	0	0	174	0	1	0	0	709430.4	-515		0	0	0			788256			5	0			1680				0	0	0	709430.4	-1094		16654.64	19535.89	0	9146.52	0	788256	0	0	5	0	-26416.1	0	3296	9146.52	14	0	4422.21	BAJA+2	1	7
122774888	202104	1	0	0	39	121	102.46	7116.76	83.96	15.47	0.3	5	1	1	0	-502.66	2	0	0	15.36	0	-535.31	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	83.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	63342	-1521		0	0	0			70380			9	0			3602				0																							BAJA+2	1	4
122790462	202105	1	0	0	28	122	-2243.08	828.24	-3063.46	5.61	693.78	8	1	1	0	511.06	2	2034.38	0	312.08	1	2554.85	2	0	0	1	1	2150.29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-3413.33	2	-3063.46	0	0	0	0	0	2	3519	2	3870.9	0	0	0	0	0	0	0	0	0	0	1	3	1	47	0	0	0	0	0	0	0	0	0	38	0	1	0	0	374232.45	-974		0	0	0			415813.83			5	0			1959				0	0	0	374232.45	-1340		1855.16	2176.1	0	0	0	415813.83	0	0	5	0	-2176.1	0	1959	0	0	0	234.6	BAJA+2	1	3
122826496	202104	1	0	0	56	121	-1400.62	-11087.75	1967.63	-3076.67	205.18	6	1	1	0	-1272.45	2	0	0	0	1	-14.76	1	0	0	1	19	24199.99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2180.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	4	1967.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	44	0	1	0	0	202694.4	-1583		0	0	0			225216			2	0			274				0	0	0	202694.4	-1825		16702.27	19591.76	0	10757.01	0	225216	0	0	9	0	-20175.6	0	3712	10757.01	11	0	0	BAJA+2	1	3
122836178	202102	1	0	0	56	64	166.55	4269.35	158.53	-18.91	25.75	6	1	1	0	0	2	2155.41	0	0	0	4094.56	1	0	0	0	0	0	0	0	0	2	7257.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	158.53	0	0	0	0	0	1	4105.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	1																																													BAJA+2	1	2
